caseid,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
33267,43,5,206927,11,9,2,9,0,4,1,0,0,40,38,0
33268,44,2,54310,12,14,2,9,0,4,1,7298,0,40,38,1
33269,35,2,208165,11,9,0,3,4,4,0,0,0,50,38,0
33270,40,2,146908,11,9,2,9,0,4,1,0,1902,40,38,1
33271,39,2,318416,0,6,5,7,3,2,0,0,0,12,38,0
33272,23,2,69911,13,1,4,7,3,4,0,0,0,15,38,0
33273,26,2,305304,1,7,2,6,0,4,1,0,0,40,38,0
33274,25,1,295289,11,9,4,9,3,2,0,0,0,40,38,0
33275,29,2,275110,15,10,5,5,1,2,1,0,0,42,38,0
33276,30,2,339773,11,9,4,6,1,4,1,0,0,45,38,0
33277,57,5,399246,9,13,2,0,0,1,1,0,1485,40,2,0
33278,37,3,51264,8,11,2,11,0,4,1,0,0,40,38,1
33279,39,2,49020,9,13,2,11,0,4,1,3103,0,48,38,1
33280,37,2,178100,12,14,4,3,1,4,0,0,0,40,38,1
33281,21,2,176178,15,10,4,11,3,4,0,0,0,16,38,0
33282,25,5,180884,15,10,2,0,5,2,0,0,0,40,38,0
33283,61,5,130466,11,9,6,0,4,0,0,0,0,40,38,0
33284,59,2,328525,11,9,2,0,0,4,1,2414,0,15,38,0
33285,28,2,142712,11,9,4,5,3,4,1,0,0,40,38,0
33286,24,2,176321,15,10,4,0,4,4,0,0,0,40,38,0
33287,47,2,145041,11,9,2,6,0,4,1,0,0,40,4,1
33288,29,2,95423,11,9,1,13,0,4,1,0,0,80,38,0
33289,49,4,215096,6,5,0,7,1,4,0,0,0,20,38,0
33290,41,1,177599,9,13,0,9,4,4,0,0,0,35,38,0
33291,33,2,123920,15,10,4,3,1,2,0,0,0,40,38,0
33292,40,2,46990,10,16,2,9,5,4,0,0,1977,20,38,1
33293,32,2,388672,15,10,0,5,1,4,1,0,0,16,38,0
33294,48,2,149210,9,13,0,11,1,2,1,0,0,40,38,1
33295,24,2,134787,15,10,4,11,3,4,0,0,0,40,38,0
33296,50,2,185407,8,11,2,12,0,4,1,0,0,38,38,1
33297,31,5,86143,11,9,4,10,2,1,1,0,0,40,38,0
33298,23,2,41721,8,11,2,2,0,4,1,0,0,55,38,1
33299,35,2,195744,11,9,2,7,0,4,1,0,0,40,38,0
33300,50,1,96062,11,9,2,10,0,4,1,0,0,40,38,0
33301,39,2,215150,6,5,0,5,1,4,1,0,0,50,38,0
33302,52,2,270728,5,4,2,7,0,4,1,0,0,48,4,0
33303,44,2,75012,11,9,2,4,0,4,1,0,0,80,38,0
33304,43,2,206139,9,13,2,9,0,4,1,0,0,50,38,1
33305,39,2,50700,11,9,2,9,0,4,1,0,0,40,38,0
33306,33,2,224258,5,4,4,4,1,4,1,0,0,40,25,1
33307,31,2,240441,12,14,4,3,1,4,1,0,1564,40,38,1
33308,40,4,406811,15,10,2,9,5,4,0,0,0,40,38,1
33309,28,1,34452,14,15,2,9,0,4,1,0,0,40,38,0
33310,19,2,361341,2,8,4,9,1,1,0,0,0,25,36,0
33311,35,2,78247,8,11,2,2,0,4,1,0,0,50,38,0
33312,44,2,106900,9,13,2,9,0,4,1,0,0,60,38,0
33313,40,4,165108,9,13,2,0,0,4,1,0,0,40,8,0
33314,20,2,406641,15,10,4,0,3,4,0,0,0,35,38,0
33315,55,2,171467,11,9,0,2,4,2,1,0,0,48,38,1
33316,30,2,341187,5,4,5,13,1,4,1,0,0,35,38,0
33317,38,2,119177,11,9,2,11,0,4,1,0,0,55,38,1
33318,75,2,104896,11,9,2,11,0,4,1,2653,0,20,38,0
33319,17,2,342752,1,7,4,7,3,4,1,0,0,15,38,0
33320,20,2,47541,15,10,4,11,3,4,1,0,0,30,38,0
33321,25,2,233461,7,12,4,12,1,4,1,0,0,30,38,0
33322,27,2,303954,9,13,2,11,0,4,1,0,0,45,38,0
33323,19,2,163015,15,10,4,11,3,4,0,0,0,20,38,0
33324,21,2,75763,15,10,2,11,5,0,0,0,0,40,38,0
33325,19,2,43003,15,10,4,7,3,4,1,0,0,20,38,0
33326,42,2,328239,15,10,4,7,1,4,1,0,0,40,38,0
33327,28,2,130856,0,6,2,2,0,4,1,0,0,36,38,0
33328,47,4,190072,15,10,2,2,0,4,1,0,0,40,19,1
33329,59,2,170148,15,10,0,7,4,4,0,0,0,32,38,0
33330,50,2,104501,11,9,2,2,0,4,1,0,0,40,38,1
33331,48,3,213140,11,9,2,3,0,4,1,0,0,80,38,0
33332,33,1,175509,11,9,2,10,0,4,1,0,0,40,38,0
33333,27,2,173611,7,12,4,11,1,4,0,0,0,40,38,0
33334,45,2,148995,10,16,4,9,1,4,1,99999,0,30,38,1
33335,24,2,64520,5,4,4,11,3,4,1,0,0,40,38,0
33336,31,2,139822,11,9,2,0,5,4,0,0,0,40,38,1
33337,24,2,258700,4,3,4,4,2,2,1,0,0,40,25,0
33338,29,2,34796,11,9,4,3,1,4,1,0,0,40,38,0
33339,24,2,124963,11,9,4,6,3,4,1,0,0,30,38,0
33340,24,2,65743,9,13,4,0,1,4,0,0,0,30,38,0
33341,28,2,161087,15,10,4,3,1,2,0,0,0,45,22,0
33342,36,0,203836,15,10,2,5,0,4,1,0,0,50,38,0
33343,58,5,110199,5,4,2,13,0,4,1,0,0,40,38,0
33344,51,2,316059,15,10,0,3,1,4,0,0,0,36,38,0
33345,42,2,255667,15,10,2,2,0,4,1,0,0,50,38,1
33346,39,2,193689,15,10,2,6,0,4,1,0,0,40,38,0
33347,26,2,60722,9,13,4,9,3,1,0,0,0,40,38,0
33348,39,2,187847,15,10,4,2,1,4,1,0,0,40,38,0
33349,28,2,233275,9,13,4,9,1,4,1,0,0,45,38,0
33350,51,2,215404,9,13,2,9,0,0,1,15024,0,40,38,1
33351,45,2,201865,9,13,3,3,4,4,1,0,0,40,38,0
33352,45,2,118889,8,11,2,2,0,4,1,0,0,40,38,0
33353,23,5,368739,9,13,4,9,1,4,0,0,0,40,38,0
33354,38,2,123833,15,10,4,7,1,4,1,0,1408,40,38,0
33355,38,2,171344,1,7,3,13,3,4,1,0,0,36,25,0
33356,39,2,153976,15,10,2,6,0,4,1,0,0,40,38,0
33357,52,2,374883,8,11,4,4,1,4,1,0,0,50,38,0
33358,17,2,167658,2,8,4,11,3,4,0,0,0,6,38,0
33359,31,2,348504,9,13,2,3,0,4,1,0,0,50,38,0
33360,22,2,258509,11,9,4,13,3,2,1,0,0,24,38,0
33361,47,5,108890,11,9,0,0,4,4,0,1831,0,38,38,0
33362,28,2,188236,15,10,4,0,1,4,0,0,0,40,38,0
33363,41,2,425049,11,9,2,13,0,4,1,0,0,50,38,1
33364,29,2,142555,12,14,4,9,1,2,1,0,0,42,38,0
33365,42,4,29320,14,15,0,9,4,4,1,0,0,60,38,1
33366,52,0,207841,15,10,2,0,0,4,1,0,0,40,38,0
33367,35,2,187329,9,13,4,9,1,4,0,0,0,40,38,0
33368,28,2,270973,7,12,4,0,3,4,0,0,0,40,38,0
33369,46,2,197332,12,14,2,9,0,4,1,7688,0,46,38,1
33370,45,1,160187,11,9,3,0,4,2,0,0,0,40,38,0
33371,21,2,197918,11,9,4,13,3,4,1,0,0,40,38,0
33372,74,2,192290,0,6,2,0,0,4,1,0,0,20,38,0
33373,29,2,241895,11,9,2,13,2,4,1,0,0,40,38,0
33374,39,1,164515,11,9,0,0,4,4,0,0,0,40,38,0
33375,44,2,147206,15,10,2,2,0,4,1,7688,0,45,38,1
33376,23,3,306868,9,13,4,4,1,4,1,0,0,40,38,0
33377,32,1,169837,7,12,0,3,1,2,0,0,0,40,38,0
33378,43,2,185057,11,9,0,3,1,4,0,0,0,30,38,1
33379,23,2,240049,13,1,4,7,1,1,0,0,0,40,24,0
33380,18,2,164441,15,10,4,0,3,4,0,0,0,38,38,0
33381,38,2,179314,11,9,2,5,0,4,1,0,0,40,38,0
33382,33,2,319854,9,13,5,9,1,4,1,4650,0,35,38,0
33383,19,3,148955,15,10,4,7,3,1,0,0,0,35,34,0
33384,23,2,32950,15,10,4,13,1,4,1,4101,0,40,38,0
33385,37,2,206699,11,9,0,12,3,4,1,0,0,45,38,0
33386,25,2,385646,11,9,4,4,3,4,1,0,0,40,38,0
33387,45,2,168598,2,8,2,0,5,2,0,3103,0,40,38,1
33388,32,2,97306,9,13,4,0,1,4,0,0,0,48,38,0
33389,18,4,29582,1,7,4,2,3,4,1,0,0,40,38,0
33390,25,2,220284,11,9,4,13,4,4,1,0,0,40,25,0
33391,53,2,240914,15,10,2,2,0,4,1,0,0,40,38,0
33392,33,2,115496,10,16,2,9,0,4,1,0,0,60,38,1
33393,27,2,105817,9,13,4,2,1,4,1,0,0,45,38,0
33394,24,5,330836,11,9,2,10,0,4,1,0,0,40,38,0
33395,54,4,36327,5,4,2,6,0,4,1,0,0,50,38,0
33396,23,2,33423,15,10,4,11,1,4,0,0,0,30,38,0
33397,45,2,75673,8,11,6,0,1,1,0,0,0,40,38,0
33398,36,2,185744,15,10,2,3,5,4,0,0,0,35,38,1
33399,36,2,186035,1,7,2,2,0,4,1,5178,0,40,38,1
33400,44,1,196456,12,14,4,9,1,4,0,0,1669,40,38,0
33401,24,2,111450,11,9,4,13,4,2,1,0,0,40,38,0
33402,39,2,115289,15,10,0,11,3,4,1,0,1380,70,38,0
33403,50,2,74879,11,9,3,5,4,4,0,0,0,40,38,0
33404,38,2,117312,11,9,2,3,5,4,0,15024,0,40,38,1
33405,58,2,272902,9,13,6,3,4,4,0,0,0,40,38,0
33406,44,3,220230,11,9,2,7,0,2,1,0,0,48,38,0
33407,24,2,90934,9,13,4,11,3,1,1,0,0,55,38,0
33408,52,3,234286,11,9,2,3,0,4,1,15024,0,40,38,1
33409,46,2,364548,9,13,0,11,1,4,1,8614,0,40,38,1
33410,50,3,283676,10,16,2,9,0,4,1,15024,0,60,38,1
33411,34,2,195602,7,12,2,2,0,4,1,0,0,44,38,0
33412,40,2,70761,7,12,4,12,1,2,1,0,0,40,38,0
33413,53,2,142717,9,13,0,0,4,4,0,0,0,40,38,0
33414,24,2,124242,11,9,4,0,3,4,0,0,0,40,38,0
33415,26,2,287797,15,10,2,2,0,4,1,0,0,45,38,0
33416,22,2,188274,7,12,4,5,3,4,1,0,0,40,38,0
33417,36,2,171968,11,9,2,2,0,4,1,0,0,40,38,0
33418,36,2,218490,9,13,2,9,0,4,1,0,0,45,10,1
33419,43,1,94937,9,13,2,9,5,4,0,0,0,28,38,0
33420,60,2,109511,5,4,2,5,0,4,1,0,0,40,38,0
33421,49,1,269527,12,14,2,9,0,4,1,7298,0,40,38,1
33422,34,4,120672,5,4,4,5,4,2,1,0,0,10,38,0
33423,46,2,130779,15,10,2,0,0,4,1,0,0,40,38,0
33424,46,1,441542,9,13,2,13,0,2,1,0,0,40,38,0
33425,69,2,114801,11,9,2,7,0,4,1,0,0,20,38,0
33426,32,2,180284,0,6,2,2,0,4,1,0,0,40,38,1
33427,40,1,27444,9,13,4,9,1,4,1,0,0,50,38,1
33428,61,2,180382,4,3,2,5,0,4,1,3411,0,45,38,0
33429,56,2,143266,15,10,2,3,0,4,1,0,0,40,38,1
33430,47,2,139268,11,9,2,12,0,4,1,0,0,40,38,0
33431,29,2,126208,11,9,2,6,0,2,1,0,0,40,38,0
33432,37,2,186191,11,9,2,6,0,4,1,0,0,46,38,0
33433,51,2,197163,14,15,4,9,1,4,0,0,2559,50,38,1
33434,44,5,193524,12,14,2,3,0,4,1,0,1902,40,38,1
33435,33,2,181388,11,9,5,7,4,4,0,0,0,40,38,0
33436,51,4,124963,14,15,0,9,1,4,1,0,0,80,38,1
33437,24,2,188925,8,11,2,6,0,4,1,0,0,40,38,0
33438,37,4,149230,8,11,4,7,3,4,0,0,0,40,38,0
33439,40,2,388725,15,10,0,3,1,4,1,0,0,40,38,0
33440,34,2,113543,12,14,4,3,3,4,1,0,0,40,38,0
33441,69,0,143849,1,7,6,0,1,4,0,0,0,20,38,0
33442,41,4,97277,8,11,0,7,4,4,0,0,0,10,38,0
33443,40,2,199303,11,9,2,2,0,4,1,0,0,40,38,0
33444,57,2,124852,15,10,4,5,3,2,1,0,0,40,38,0
33445,26,2,50053,9,13,2,3,0,4,1,0,0,55,38,0
33446,53,2,97005,11,9,2,2,0,4,1,0,0,46,38,1
33447,39,2,337898,9,13,0,3,1,4,1,0,0,55,38,0
33448,51,0,124076,9,13,6,0,1,4,0,0,0,40,38,0
33449,56,0,277420,9,13,2,3,0,4,1,0,0,40,32,1
33450,51,2,280278,0,6,5,0,4,2,0,0,0,40,38,0
33451,17,2,241185,2,8,4,9,3,4,1,0,0,20,38,0
33452,42,2,202188,15,10,0,3,1,4,0,0,1741,50,38,0
33453,42,2,198422,15,10,0,0,3,4,0,0,0,40,38,0
33454,29,2,82242,14,15,4,9,4,4,1,27828,0,45,10,1
33455,33,2,178429,9,13,2,9,0,4,1,0,0,40,38,1
33456,43,2,212847,15,10,0,6,1,4,1,0,0,40,38,0
33457,64,4,219661,14,15,2,9,0,4,1,0,0,9,38,1
33458,40,2,321856,11,9,0,13,1,4,1,0,0,60,38,1
33459,21,2,313873,4,3,4,5,1,4,1,0,0,40,25,0
33460,31,2,144064,15,10,2,3,0,4,1,0,0,40,38,0
33461,60,2,139586,8,11,6,3,4,1,0,0,0,40,38,1
33462,32,2,419691,2,8,2,11,0,4,1,0,0,40,38,1
33463,27,2,195562,11,9,4,2,3,2,1,0,0,20,38,0
33464,40,2,205706,11,9,2,3,5,4,0,0,0,40,38,0
33465,27,2,131310,11,9,2,7,5,4,0,0,0,40,38,1
33466,18,2,54440,15,10,4,7,3,4,1,0,0,30,38,0
33467,43,2,200734,11,9,5,7,1,2,0,0,0,40,38,0
33468,52,2,81859,11,9,2,6,0,4,1,0,0,48,38,1
33469,31,2,159589,11,9,4,7,1,4,1,0,0,85,38,0
33470,28,2,300915,11,9,2,13,0,4,1,0,0,60,38,0
33471,44,2,185057,12,14,4,9,1,4,0,0,0,35,38,0
33472,37,4,42044,15,10,2,4,0,4,1,0,0,84,38,0
33473,35,2,166416,9,13,2,3,0,4,1,0,0,50,38,1
33474,42,2,212737,6,5,5,2,4,2,1,0,0,40,38,0
33475,18,2,236069,0,6,4,7,3,2,1,0,0,10,38,0
33476,46,3,216414,12,14,2,11,0,4,1,0,1977,60,38,1
33477,54,0,27432,11,9,2,0,0,4,1,0,0,40,38,1
33478,54,2,145419,11,9,2,11,0,4,1,0,1672,50,38,0
33479,56,2,147202,15,10,0,0,1,4,0,0,0,45,10,0
33480,27,2,29261,15,10,4,11,4,4,1,0,0,50,38,0
33481,26,2,359543,9,13,4,0,3,4,0,0,0,40,25,0
33482,41,1,227644,15,10,2,2,0,4,1,0,0,40,38,0
33483,32,2,188154,15,10,0,6,4,4,0,0,0,40,38,0
33484,18,2,110142,11,9,4,0,3,4,0,0,0,30,38,0
33485,36,2,186415,11,9,2,5,0,4,1,0,0,65,38,0
33486,37,2,175720,0,6,4,5,1,4,1,0,0,40,38,0
33487,31,2,172865,4,3,4,4,3,4,1,0,0,25,25,0
33488,46,2,35969,9,13,2,3,0,4,1,0,0,51,38,0
33489,24,2,433330,11,9,0,6,1,4,1,0,0,40,38,0
33490,25,3,160261,9,13,4,3,3,1,1,0,0,35,35,0
33491,55,2,189528,4,3,2,2,0,4,1,0,0,50,38,0
33492,64,1,113324,11,9,6,3,1,4,1,0,0,40,38,0
33493,30,1,118500,9,13,4,9,1,4,0,0,0,40,38,0
33494,65,2,89681,12,14,4,9,1,4,1,0,0,99,38,0
33495,46,0,199925,9,13,0,9,1,4,1,0,0,40,38,0
33496,45,2,102308,12,14,2,3,0,4,1,15024,0,60,38,1
33497,18,2,444607,15,10,4,11,3,4,0,0,0,25,38,0
33498,32,2,176998,9,13,2,3,0,4,1,0,0,40,38,0
33499,34,5,366198,10,16,2,9,0,4,1,0,0,45,10,1
33500,35,2,180686,11,9,2,2,0,4,1,3137,0,40,38,0
33501,26,2,108019,11,9,4,2,3,4,1,3325,0,40,38,0
33502,24,2,153542,15,10,4,11,2,4,1,0,0,35,38,0
33503,45,4,210364,11,9,2,11,0,4,1,15024,0,80,38,1
33504,36,2,185394,0,6,4,5,1,4,0,0,0,34,38,0
33505,44,2,222703,5,4,2,6,0,3,1,0,0,40,26,0
33506,23,2,183945,15,10,4,0,1,4,0,0,0,60,38,0
33507,57,2,161964,11,9,2,2,0,4,1,0,0,55,38,0
33508,41,4,375574,15,10,2,11,0,4,1,0,0,60,25,1
33509,20,1,312427,11,9,2,10,0,2,1,0,0,30,32,0
33510,32,2,53373,15,10,2,2,0,4,1,0,0,36,38,0
33511,60,2,166330,11,9,2,7,5,4,0,99999,0,40,38,1
33512,38,3,124665,9,13,4,2,1,4,0,0,0,20,38,0
33513,29,2,146719,11,9,4,13,1,4,0,0,0,45,38,0
33514,22,2,306593,11,9,4,2,3,4,1,0,0,40,38,0
33515,21,2,156687,15,10,4,11,3,1,1,0,0,30,18,0
33516,40,1,153489,11,9,2,7,2,4,1,3137,0,40,38,0
33517,59,2,231377,15,10,2,3,0,4,1,0,1848,45,38,1
33518,45,5,127089,12,14,0,3,1,4,1,0,0,45,38,0
33519,76,1,329355,11,9,6,7,1,4,0,0,0,13,38,0
33520,45,2,178319,9,13,2,6,0,4,1,0,0,40,38,1
33521,49,1,304246,12,14,5,9,4,4,0,0,0,70,38,0
33522,36,1,174640,8,11,4,10,1,2,0,0,0,60,38,1
33523,22,2,148294,1,7,4,2,3,4,1,0,0,35,38,0
33524,47,2,298037,8,11,0,9,4,4,0,0,0,44,38,0
33525,26,2,98155,11,9,1,11,0,4,1,0,0,55,38,0
33526,21,2,102766,15,10,0,2,3,4,1,0,0,40,38,0
33527,27,2,78529,11,9,4,13,3,4,0,0,0,15,38,0
33528,26,2,136309,9,13,4,7,1,4,1,0,0,40,38,0
33529,20,2,275357,8,11,4,12,3,4,0,0,0,25,38,0
33530,31,4,33117,12,14,4,9,1,4,1,0,0,45,8,0
33531,57,1,199546,12,14,0,7,4,2,0,0,0,40,38,0
33532,39,2,184128,1,7,0,11,2,4,0,0,0,40,38,0
33533,36,2,337039,7,12,4,12,1,2,1,14344,0,40,8,1
33534,66,2,126511,15,10,2,3,0,4,1,0,0,45,38,0
33535,34,1,325792,15,10,2,2,0,4,1,0,0,40,38,0
33536,21,2,119474,11,9,4,7,2,4,0,0,0,40,38,0
33537,40,2,153238,9,13,2,3,0,4,1,0,1902,32,38,1
33538,49,1,321851,7,12,0,0,1,4,0,0,0,30,38,0
33539,48,4,108557,15,10,0,11,1,4,0,3325,0,60,38,0
33540,19,5,67217,15,10,4,7,1,4,1,594,0,24,38,0
33541,42,2,195508,1,7,2,13,0,2,1,0,0,40,38,0
33542,59,2,102193,11,9,2,13,0,4,1,0,0,45,38,0
33543,63,2,20323,15,10,0,7,1,4,0,0,0,40,38,0
33544,26,2,122206,11,9,4,2,2,4,1,0,0,40,38,0
33545,41,2,200652,6,5,0,7,2,4,0,0,0,35,38,0
33546,42,2,173590,15,10,2,0,0,4,1,0,1628,40,38,0
33547,19,2,184121,11,9,4,7,3,4,1,0,0,20,38,0
33548,45,1,53123,1,7,2,7,5,4,0,0,0,25,38,0
33549,47,2,175990,11,9,2,7,5,4,0,0,0,30,38,1
33550,47,2,316101,11,9,0,0,1,4,0,0,0,40,38,0
33551,34,2,34080,8,11,2,2,0,4,1,0,0,40,8,0
33552,49,4,219718,9,13,2,11,0,4,1,15024,0,40,38,1
33553,36,2,126954,11,9,0,13,1,4,1,0,0,40,38,0
33554,53,2,99185,11,9,6,2,4,4,1,0,0,40,38,1
33555,39,2,120074,11,9,0,5,1,4,1,0,0,40,38,0
33556,52,4,77336,8,11,2,2,0,4,1,0,0,40,38,0
33557,18,2,60981,15,10,4,11,3,4,0,2176,0,35,38,0
33558,59,2,77884,8,11,4,2,1,1,1,0,0,40,38,0
33559,50,2,65408,11,9,2,2,0,4,1,0,0,50,38,1
33560,31,2,173279,9,13,2,12,0,1,1,0,0,40,38,1
33561,41,4,157686,15,10,2,3,0,4,1,0,0,40,38,1
33562,45,2,277434,7,12,6,12,4,4,1,0,0,40,38,1
33563,54,1,184620,12,14,0,9,1,4,0,0,0,40,38,0
33564,22,2,34443,11,9,4,4,1,4,1,0,0,25,38,0
33565,50,2,268553,11,9,2,13,0,4,1,7298,0,40,38,1
33566,43,2,459342,11,9,0,0,1,4,0,0,0,40,38,0
33567,48,1,148549,9,13,2,9,0,4,1,0,0,40,38,0
33568,24,2,254293,9,13,4,3,1,4,1,2174,0,45,38,0
33569,54,2,104501,15,10,2,11,0,4,1,15024,0,40,38,1
33570,26,2,238367,11,9,2,0,0,4,1,0,0,40,38,0
33571,53,2,180439,9,13,2,2,0,4,1,0,0,40,38,1
33572,51,3,100029,10,16,2,9,0,4,1,15024,0,40,38,1
33573,54,2,215990,12,14,2,3,0,4,1,0,1887,44,38,1
33574,32,5,111567,11,9,2,2,0,4,1,0,0,49,38,1
33575,46,2,319163,11,9,2,2,0,2,1,0,0,40,38,0
33576,52,1,378045,11,9,0,0,1,4,0,0,0,45,38,0
33577,44,2,177083,11,9,0,0,1,4,0,0,0,40,38,0
33578,56,3,119891,15,10,2,3,0,4,1,0,1672,40,38,0
33579,57,2,127779,11,9,2,3,0,4,1,0,0,40,38,0
33580,35,2,299353,11,9,4,7,4,2,0,0,0,40,38,0
33581,30,2,63861,7,12,4,12,1,4,0,0,0,40,38,0
33582,29,2,112403,15,10,4,5,1,4,1,0,0,35,38,0
33583,49,2,83610,9,13,2,3,0,4,1,7688,0,66,38,1
33584,28,2,452808,0,6,4,5,1,4,1,0,0,40,38,0
33585,30,2,176871,15,10,5,0,4,2,0,0,0,40,38,0
33586,45,2,100651,11,9,0,7,1,4,1,0,1980,40,38,0
33587,17,2,266134,0,6,4,7,3,4,1,0,0,12,38,0
33588,54,1,196307,0,6,2,0,0,4,1,0,0,40,38,0
33589,31,2,87891,15,10,2,0,0,4,1,0,0,40,38,0
33590,54,2,182314,10,16,2,3,0,4,1,0,1977,50,38,1
33591,37,2,179671,6,5,2,5,0,4,1,0,0,50,38,0
33592,34,2,27494,11,9,0,2,1,0,1,0,0,48,38,1
33593,38,2,338320,9,13,2,9,0,4,1,0,0,40,1,0
33594,51,2,199688,15,10,2,3,0,4,1,0,0,45,38,0
33595,41,2,96635,11,9,4,3,1,1,1,0,0,60,38,0
33596,24,2,165064,15,10,4,5,1,4,1,0,0,40,38,0
33597,56,3,109856,9,13,2,3,0,4,1,15024,0,50,38,1
33598,33,2,82393,11,9,4,2,3,1,1,0,0,40,38,0
33599,31,2,209538,0,6,2,6,0,4,1,0,0,40,38,0
33600,27,2,209891,15,10,4,5,1,2,1,0,0,50,38,0
33601,32,4,56026,9,13,2,11,2,4,1,0,0,45,38,0
33602,35,2,210844,7,12,2,3,0,4,1,0,0,40,32,0
33603,43,2,117158,15,10,2,2,0,4,1,0,0,45,38,1
33604,40,2,193144,11,9,0,7,4,4,0,0,0,36,38,0
33605,19,4,137578,11,9,4,7,3,4,1,0,0,53,38,0
33606,23,2,234108,7,12,4,5,3,4,1,0,0,32,38,0
33607,40,2,155767,11,9,5,6,4,4,1,0,0,40,38,0
33608,59,2,110820,11,9,0,2,1,4,1,0,0,38,38,1
33609,43,2,403276,11,9,2,2,0,4,1,0,0,40,38,0
33610,53,2,123092,11,9,6,6,1,4,0,0,0,40,38,0
33611,26,2,165673,11,9,2,11,0,4,1,0,0,40,38,0
33612,68,3,182131,15,10,2,3,0,4,1,10605,0,20,38,1
33613,41,2,204415,9,13,2,11,0,4,1,0,0,48,38,1
33614,32,4,92531,11,9,0,2,4,4,1,0,0,40,38,0
33615,25,5,157028,9,13,4,3,1,4,1,0,0,40,38,0
33616,20,2,228649,11,9,4,7,3,4,1,0,0,40,38,0
33617,22,2,147253,15,10,4,7,1,4,1,0,0,15,38,0
33618,33,2,160784,0,6,2,2,0,4,1,0,0,40,38,0
33619,26,1,163189,15,10,2,7,2,4,1,0,0,40,38,0
33620,29,2,146343,11,9,4,7,4,2,0,0,0,25,38,0
33621,20,2,225811,11,9,4,11,3,4,0,0,0,23,38,0
33622,58,2,374108,15,10,0,9,4,4,0,0,0,40,38,0
33623,32,2,93930,11,9,0,6,1,4,1,0,0,40,38,0
33624,23,2,412248,7,12,4,7,1,4,0,0,0,25,38,0
33625,30,2,427474,6,5,2,7,0,4,1,0,0,40,25,0
33626,67,5,160158,15,10,2,4,0,4,1,0,0,8,38,0
33627,26,2,159603,7,12,4,0,4,4,0,0,0,32,38,0
33628,53,4,101017,11,9,2,3,0,4,1,0,0,35,38,0
33629,27,1,163862,11,9,2,13,0,4,1,0,0,60,38,0
33630,29,6,212588,15,10,2,4,3,4,1,0,0,65,38,0
33631,38,5,321943,10,16,2,9,0,4,1,0,0,40,38,1
33632,17,2,317702,6,5,4,7,3,2,0,0,0,40,38,0
33633,48,2,287480,12,14,2,12,0,4,1,0,0,40,38,1
33634,28,2,168514,7,12,2,3,5,4,0,0,0,40,38,0
33635,18,2,88642,15,10,4,11,3,4,1,0,0,15,38,0
33636,28,2,227104,15,10,0,11,1,4,1,0,0,30,38,0
33637,34,2,157289,15,10,2,2,0,4,1,0,0,40,38,0
33638,62,2,213321,11,9,2,9,0,4,1,0,0,40,38,1
33639,46,2,294907,4,3,2,6,0,4,1,0,0,40,25,0
33640,30,2,251411,15,10,0,0,4,4,0,0,0,40,38,0
33641,20,2,183594,15,10,4,13,3,4,1,0,0,40,38,0
33642,29,2,189565,11,9,4,3,1,4,1,2174,0,50,38,0
33643,55,2,217802,15,10,2,0,0,2,1,0,0,25,38,0
33644,20,2,388156,15,10,4,9,3,4,1,0,0,24,38,0
33645,54,2,447555,0,6,2,13,0,2,1,0,0,40,38,0
33646,27,2,204098,0,6,4,2,1,4,1,0,0,30,38,0
33647,43,2,193882,15,10,4,0,1,4,1,0,0,55,38,0
33648,48,5,49595,12,14,0,10,1,4,1,0,0,72,38,0
33649,34,2,228873,9,13,4,3,3,4,1,0,0,40,38,0
33650,29,2,176027,9,13,4,9,1,4,0,0,0,40,38,0
33651,37,2,39606,8,11,0,11,4,4,0,0,0,40,38,0
33652,56,2,178353,15,10,2,9,0,4,1,0,0,40,38,1
33653,58,2,160662,0,6,2,2,0,4,1,0,0,40,38,1
33654,54,3,196328,9,13,2,11,0,2,1,0,0,40,22,0
33655,45,2,20534,15,10,5,2,1,4,1,0,0,41,38,0
33656,29,3,156815,11,9,2,7,0,4,1,0,0,40,38,0
33657,26,2,360252,7,12,2,0,5,4,0,0,0,40,38,0
33658,43,2,245056,11,9,2,0,0,2,1,0,0,40,38,1
33659,33,1,422718,11,9,2,7,0,4,1,0,0,40,38,0
33660,45,4,118081,15,10,2,7,0,4,1,3103,0,42,38,0
33661,25,2,262978,15,10,4,11,1,4,1,0,0,30,38,0
33662,25,2,187577,11,9,2,2,0,4,1,0,0,40,38,0
33663,37,2,160920,7,12,2,0,0,4,1,0,0,40,38,0
33664,20,2,194247,11,9,4,3,1,4,1,0,0,25,38,0
33665,39,2,134367,12,14,2,9,5,4,0,0,1977,24,38,1
33666,17,2,123335,0,6,4,11,3,4,0,0,0,20,38,0
33667,27,1,332249,11,9,4,4,3,4,1,0,0,40,38,0
33668,26,2,358124,11,9,4,7,2,2,0,0,0,40,38,0
33669,55,2,208019,4,3,2,6,0,4,1,0,0,40,25,0
33670,39,2,318452,1,7,2,9,0,4,1,0,0,60,38,0
33671,41,2,207779,11,9,5,7,1,4,0,0,0,40,38,0
33672,34,2,238376,3,2,2,2,0,4,1,0,0,40,25,0
33673,51,2,673764,8,11,2,3,0,4,1,0,0,50,38,1
33674,40,2,133974,15,10,0,6,3,4,1,0,0,40,38,0
